Subject,SubjectID,Corral,Subspecies,Sex,Age,Weight,Observation,Date,TimeofDay,Prox_event,Prox_duration,Close_event,Close_duration,Groom_event,Groom_duration,Dominance_tot,Submission_tot,Self_directed,Keck_actor,CSF_pg.mL,CSF_AVP_pg.mL,Plasma_pg.mL,Urine_pg.mL,Creatinine_mg.mL,uOT.Creatinine,DateOfCollection,GD_DOC,Blood_in_CSF,Plasma_Lysis
Spiderman,4107,SE,Anubis,Male,7.45,23.9,Spiderman_9,2014-06-19T00:00:00Z,Afternoon,6,4.4,0,1.3,0,0,4,0,1,0,12.29,3.23,1.08,7.51,0.48,15.78,10/22/2014,0,Absent,Absent
Spiderman,4107,SE,Anubis,Male,7.45,23.9,Spiderman_10,2014-06-20T00:00:00Z,Morning,5,5.149,2,10.033,0,0,2,0,0,0,12.29,3.23,1.08,7.51,0.48,15.78,10/22/2014,0,Absent,Absent
Spiderman,4107,SE,Anubis,Male,7.45,23.9,Spiderman_11,2014-06-23T00:00:00Z,Afternoon,3,4.349,2,7.901,0,0,2,0,3,0,12.29,3.23,1.08,7.51,0.48,15.78,10/22/2014,0,Absent,Absent
Spiderman,4107,SE,Anubis,Male,7.45,23.9,Spiderman_12,2014-06-24T00:00:00Z,Afternoon,1,14.933,1,4,0,0,0,0,0,0,12.29,3.23,1.08,7.51,0.48,15.78,10/22/2014,0,Absent,Absent
Spiderman,4107,SE,Anubis,Male,7.45,23.9,Spiderman_13,2014-06-27T00:00:00Z,Afternoon,2,2.899,1,12.283,0,0,0,1,0,0,12.29,3.23,1.08,7.51,0.48,15.78,10/22/2014,0,Absent,Absent
Sulma,1410,SE,Anubis,Female,4.75,15.3,Sulma_1,2014-06-02T00:00:00Z,Afternoon,3,12.667,0,0,0,0,0,1,1,0,50.46,3.23,4.1,3.51,0.33,10.64,10/22/2014,0,Absent,Absent
Sulma,1410,SE,Anubis,Female,4.75,15.3,Sulma_2,2014-06-03T00:00:00Z,Morning,9,4.535,3,0.517,0,0,7,3,3,0,50.46,3.23,4.1,3.51,0.33,10.64,10/22/2014,0,Absent,Absent
Sulma,1410,SE,Anubis,Female,4.75,15.3,Sulma_3,2014-06-05T00:00:00Z,Morning,11,6.784,0,0.601,0,0,0,5,5,0,50.46,3.23,4.1,3.51,0.33,10.64,10/22/2014,0,Absent,Absent
Sulma,1410,SE,Anubis,Female,4.75,15.3,Sulma_4,2014-06-06T00:00:00Z,Afternoon,3,3.067,1,3.851,1,3.2,0,3,4,0,50.46,3.23,4.1,3.51,0.33,10.64,10/22/2014,0,Absent,Absent
Sulma,1410,SE,Anubis,Female,4.75,15.3,Sulma_5,2014-06-09T00:00:00Z,Afternoon,8,1.766,0,0,0,0,0,3,0,0,50.46,3.23,4.1,3.51,0.33,10.64,10/22/2014,0,Absent,Absent
Sulma,1410,SE,Anubis,Female,4.75,15.3,Sulma_6,2014-06-10T00:00:00Z,Afternoon,14,5.983,2,0.383,0,0,2,2,1,0,50.46,3.23,4.1,3.51,0.33,10.64,10/22/2014,0,Absent,Absent
Sulma,1410,SE,Anubis,Female,4.75,15.3,Sulma_7,2014-06-11T00:00:00Z,Morning,4,4.517,0,0.532,0,0,1,3,3,0,50.46,3.23,4.1,3.51,0.33,10.64,10/22/2014,0,Absent,Absent
Sulma,1410,SE,Anubis,Female,4.75,15.3,Sulma_8,2014-06-12T00:00:00Z,Morning,7,2.401,3,4.2,0,0,4,2,0,0,50.46,3.23,4.1,3.51,0.33,10.64,10/22/2014,0,Absent,Absent
Sulma,1410,SE,Anubis,Female,4.75,15.3,Sulma_9,2014-06-18T00:00:00Z,Morning,3,6.217,3,1.465,0,0,2,2,0,0,50.46,3.23,4.1,3.51,0.33,10.64,10/22/2014,0,Absent,Absent
Sulma,1410,SE,Anubis,Female,4.75,15.3,Sulma_10,2014-06-19T00:00:00Z,Afternoon,9,2.416,1,8.7,0,0,5,0,2,0,50.46,3.23,4.1,3.51,0.33,10.64,10/22/2014,0,Absent,Absent
Sulma,1410,SE,Anubis,Female,4.75,15.3,Sulma_11,2014-06-20T00:00:00Z,Morning,6,6.118,1,0.151,0,0,0,2,3,0,50.46,3.23,4.1,3.51,0.33,10.64,10/22/2014,0,Absent,Absent
Sulma,1410,SE,Anubis,Female,4.75,15.3,Sulma_12,2014-06-23T00:00:00Z,Afternoon,1,16.5,0,0,0,0,0,0,1,0,50.46,3.23,4.1,3.51,0.33,10.64,10/22/2014,0,Absent,Absent
Sulma,1410,SE,Anubis,Female,4.75,15.3,Sulma_13,2014-06-24T00:00:00Z,Afternoon,6,8.499,3,2.784,0,0,1,1,0,0,50.46,3.23,4.1,3.51,0.33,10.64,10/22/2014,0,Absent,Absent
Tiger,6106,SE,Anubis,Male,8.28,31.2,Tiger_1,2014-06-02T00:00:00Z,Morning,7,9.316,3,8.867,0,0,0,0,3,0,26.89,3.23,2.66,7.87,0.34,23.08,10/22/2014,0,Absent,Absent
Tiger,6106,SE,Anubis,Male,8.28,31.2,Tiger_2,2014-06-03T00:00:00Z,Afternoon,16,10.088,1,0.898,0,0,1,1,0,0,26.89,3.23,2.66,7.87,0.34,23.08,10/22/2014,0,Absent,Absent
Tiger,6106,SE,Anubis,Male,8.28,31.2,Tiger_3,2014-06-05T00:00:00Z,Morning,10,15.115,2,0.567,0,0,1,0,1,0,26.89,3.23,2.66,7.87,0.34,23.08,10/22/2014,0,Absent,Absent
Tiger,6106,SE,Anubis,Male,8.28,31.2,Tiger_4,2014-06-06T00:00:00Z,Morning,2,0.033,2,19.867,0,0,0,0,0,0,26.89,3.23,2.66,7.87,0.34,23.08,10/22/2014,0,Absent,Absent
Tiger,6106,SE,Anubis,Male,8.28,31.2,Tiger_5,2014-06-09T00:00:00Z,Morning,16,7.684,3,0.817,0,0,0,0,2,0,26.89,3.23,2.66,7.87,0.34,23.08,10/22/2014,0,Absent,Absent
Tiger,6106,SE,Anubis,Male,8.28,31.2,Tiger_6,2014-06-10T00:00:00Z,Afternoon,9,10.75,1,1.516,0,0,0,0,0,0,26.89,3.23,2.66,7.87,0.34,23.08,10/22/2014,0,Absent,Absent
Tiger,6106,SE,Anubis,Male,8.28,31.2,Tiger_7,2014-06-11T00:00:00Z,Morning,38,8.799,16,6.466,2,1.167,1,1,1,0,26.89,3.23,2.66,7.87,0.34,23.08,10/22/2014,0,Absent,Absent
Tiger,6106,SE,Anubis,Male,8.28,31.2,Tiger_8,2014-06-12T00:00:00Z,Afternoon,0,1.249,0,0.1,0,0,3,1,0,0,26.89,3.23,2.66,7.87,0.34,23.08,10/22/2014,0,Absent,Absent
Tiger,6106,SE,Anubis,Male,8.28,31.2,Tiger_9,2014-06-13T00:00:00Z,Morning,14,6.034,2,13.016,0,0,6,0,9,0,26.89,3.23,2.66,7.87,0.34,23.08,10/22/2014,0,Absent,Absent
Tiger,6106,SE,Anubis,Male,8.28,31.2,Tiger_10,2014-06-18T00:00:00Z,Morning,9,6.682,2,8.583,1,0.283,0,1,4,0,26.89,3.23,2.66,7.87,0.34,23.08,10/22/2014,0,Absent,Absent
Tiger,6106,SE,Anubis,Male,8.28,31.2,Tiger_11,2014-06-19T00:00:00Z,Afternoon,7,2.2,1,17.184,2,2.984,0,1,3,0,26.89,3.23,2.66,7.87,0.34,23.08,10/22/2014,0,Absent,Absent
Tiger,6106,SE,Anubis,Male,8.28,31.2,Tiger_12,2014-06-20T00:00:00Z,Morning,6,4.566,0,14.218,0,0,2,1,0,0,26.89,3.23,2.66,7.87,0.34,23.08,10/22/2014,0,Absent,Absent
Tiger,6106,SE,Anubis,Male,8.28,31.2,Tiger_13,2014-06-21T00:00:00Z,Afternoon,4,1.849,1,3.835,0,0,0,0,2,0,26.89,3.23,2.66,7.87,0.34,23.08,10/22/2014,0,Absent,Absent
Bandolero,3809,SW,Anubis,Male,5.4,21.8,Bandolero_1,2014-08-08T00:00:00Z,Afternoon,7,11.801,2,6.467,0,0,0,0,0,0,28.42,NA,5.24,33.14,2.49,13.3,8/6/2014,0,Absent,Absent
Bandolero,3809,SW,Anubis,Male,5.4,21.8,Bandolero_2,2014-08-10T00:00:00Z,Afternoon,3,15.533,0,3.066,0,0,1,0,0,0,28.42,NA,5.24,33.14,2.49,13.3,8/6/2014,0,Absent,Absent
Bandolero,3809,SW,Anubis,Male,5.4,21.8,Bandolero_3,2014-08-11T00:00:00Z,Morning,12,8.482,1,3.183,0,0,0,0,3,0,28.42,NA,5.24,33.14,2.49,13.3,8/6/2014,0,Absent,Absent
Bandolero,3809,SW,Anubis,Male,5.4,21.8,Bandolero_4,2014-08-13T00:00:00Z,Morning,3,2.35,0,0.233,0,0,0,0,8,0,28.42,NA,5.24,33.14,2.49,13.3,8/6/2014,0,Absent,Absent
Bandolero,3809,SW,Anubis,Male,5.4,21.8,Bandolero_5,2014-08-14T00:00:00Z,Morning,8,12.051,1,0.316,0,0,1,0,0,0,28.42,NA,5.24,33.14,2.49,13.3,8/6/2014,0,Absent,Absent
Bandolero,3809,SW,Anubis,Male,5.4,21.8,Bandolero_6,2014-08-15T00:00:00Z,Afternoon,9,10.402,2,0.199,0,0,1,0,2,0,28.42,NA,5.24,33.14,2.49,13.3,8/6/2014,0,Absent,Absent
Bandolero,3809,SW,Anubis,Male,5.4,21.8,Bandolero_7,2014-08-16T00:00:00Z,Morning,7,4.718,4,12.65,1,0.383,1,2,0,0,28.42,NA,5.24,33.14,2.49,13.3,8/6/2014,0,Absent,Absent
Bandolero,3809,SW,Anubis,Male,5.4,21.8,Bandolero_8,2014-08-17T00:00:00Z,Morning,9,8.818,2,1.15,0,0,1,0,4,0,28.42,NA,5.24,33.14,2.49,13.3,8/6/2014,0,Absent,Absent
Bandolero,3809,SW,Anubis,Male,5.4,21.8,Bandolero_9,2014-08-23T00:00:00Z,Afternoon,3,0,3,19.966,2,6.067,0,0,0,0,28.42,NA,5.24,33.14,2.49,13.3,8/6/2014,0,Absent,Absent
Chelo,610,SW,Anubis,Male,4.56,20.1,Chelo_1,2014-08-10T00:00:00Z,Morning,0,4.549,0,0.949,0,0,0,0,1,0,19.7,6.46,2.85,17.28,1.38,12.54,8/6/2014,0,Absent,Absent
Chelo,610,SW,Anubis,Male,4.56,20.1,Chelo_2,2014-08-11T00:00:00Z,Afternoon,10,10.584,2,1.017,0,0,0,0,8,0,19.7,6.46,2.85,17.28,1.38,12.54,8/6/2014,0,Absent,Absent
Chelo,610,SW,Anubis,Male,4.56,20.1,Chelo_3,2014-08-13T00:00:00Z,Morning,8,12.867,0,0.15,0,0,2,0,4,0,19.7,6.46,2.85,17.28,1.38,12.54,8/6/2014,0,Absent,Absent
Chelo,610,SW,Anubis,Male,4.56,20.1,Chelo_4,2014-08-14T00:00:00Z,Morning,8,12.8,1,0.084,0,0,1,0,3,0,19.7,6.46,2.85,17.28,1.38,12.54,8/6/2014,0,Absent,Absent
Chelo,610,SW,Anubis,Male,4.56,20.1,Chelo_5,2014-08-15T00:00:00Z,Afternoon,7,14.867,0,0.849,0,0,0,0,2,0,19.7,6.46,2.85,17.28,1.38,12.54,8/6/2014,0,Absent,Absent
Chelo,610,SW,Anubis,Male,4.56,20.1,Chelo_6,2014-08-16T00:00:00Z,Morning,12,4.166,5,7.433,1,5.6,1,0,4,0,19.7,6.46,2.85,17.28,1.38,12.54,8/6/2014,0,Absent,Absent
Chelo,610,SW,Anubis,Male,4.56,20.1,Chelo_7,2014-08-17T00:00:00Z,Morning,14,8.452,4,1.234,0,0,0,0,3,0,19.7,6.46,2.85,17.28,1.38,12.54,8/6/2014,0,Absent,Absent
Chelo,610,SW,Anubis,Male,4.56,20.1,Chelo_8,2014-08-22T00:00:00Z,Afternoon,21,10.536,4,2.831,0,0,6,1,5,0,19.7,6.46,2.85,17.28,1.38,12.54,8/6/2014,0,Absent,Absent
Chelo,610,SW,Anubis,Male,4.56,20.1,Chelo_9,2014-08-23T00:00:00Z,Morning,8,9.666,2,4.067,0,0,2,1,3,0,19.7,6.46,2.85,17.28,1.38,12.54,8/6/2014,0,Absent,Absent
Chewie,PC9604,SW,Anubis,Female,18.4,18.7,Chewie_1,2014-08-10T00:00:00Z,Morning,2,9.5,1,1.5,0,0,0,0,0,0,34.12,7.53,5.12,20.96,0.69,30.29,8/6/2014,0,Absent,Absent
Chewie,PC9604,SW,Anubis,Female,18.4,18.7,Chewie_2,2014-08-11T00:00:00Z,Afternoon,9,7.499,2,1.134,0,0,0,0,0,0,34.12,7.53,5.12,20.96,0.69,30.29,8/6/2014,0,Absent,Absent
Chewie,PC9604,SW,Anubis,Female,18.4,18.7,Chewie_3,2014-08-12T00:00:00Z,Morning,10,4.648,0,0.416,0,0,0,0,0,0,34.12,7.53,5.12,20.96,0.69,30.29,8/6/2014,0,Absent,Absent
Chewie,PC9604,SW,Anubis,Female,18.4,18.7,Chewie_4,2014-08-13T00:00:00Z,Morning,6,4.835,2,3.6,0,0,1,1,3,0,34.12,7.53,5.12,20.96,0.69,30.29,8/6/2014,0,Absent,Absent
Chewie,PC9604,SW,Anubis,Female,18.4,18.7,Chewie_5,2014-08-16T00:00:00Z,Morning,12,6.635,1,0.233,0,0,2,0,3,0,34.12,7.53,5.12,20.96,0.69,30.29,8/6/2014,0,Absent,Absent
Chewie,PC9604,SW,Anubis,Female,18.4,18.7,Chewie_6,2014-08-17T00:00:00Z,Morning,3,3.716,1,0.25,0,0,3,1,3,0,34.12,7.53,5.12,20.96,0.69,30.29,8/6/2014,0,Absent,Absent
Chewie,PC9604,SW,Anubis,Female,18.4,18.7,Chewie_7,2014-08-18T00:00:00Z,Morning,1,0.033,2,19.967,0,0,0,0,0,0,34.12,7.53,5.12,20.96,0.69,30.29,8/6/2014,0,Absent,Absent
Chewie,PC9604,SW,Anubis,Female,18.4,18.7,Chewie_8,2014-08-22T00:00:00Z,Afternoon,19,10.849,8,2.5,0,0,0,2,1,0,34.12,7.53,5.12,20.96,0.69,30.29,8/6/2014,0,Absent,Absent
Chewie,PC9604,SW,Anubis,Female,18.4,18.7,Chewie_9,2014-08-23T00:00:00Z,Afternoon,14,4.351,2,0.333,1,0.034,1,1,3,0,34.12,7.53,5.12,20.96,0.69,30.29,8/6/2014,0,Absent,Absent
Kelly,1295,SW,Anubis,Female,19.35,15.9,Kelly_1,2014-08-10T00:00:00Z,Morning,4,3.8,0,2.218,0,0,0,4,4,0,32.15,6.46,0.34,53.93,1.97,27.35,8/6/2014,0,Present,Absent
Kelly,1295,SW,Anubis,Female,19.35,15.9,Kelly_2,2014-08-11T00:00:00Z,Afternoon,2,8.066,1,9.584,0,0,0,0,0,0,32.15,6.46,0.34,53.93,1.97,27.35,8/6/2014,0,Present,Absent
Kelly,1295,SW,Anubis,Female,19.35,15.9,Kelly_3,2014-08-12T00:00:00Z,Morning,4,7.065,1,0.234,0,0,0,3,2,0,32.15,6.46,0.34,53.93,1.97,27.35,8/6/2014,0,Present,Absent
Kelly,1295,SW,Anubis,Female,19.35,15.9,Kelly_4,2014-08-13T00:00:00Z,Afternoon,2,12.084,0,0,0,0,0,4,0,0,32.15,6.46,0.34,53.93,1.97,27.35,8/6/2014,0,Present,Absent
Kelly,1295,SW,Anubis,Female,19.35,15.9,Kelly_5,2014-08-14T00:00:00Z,Afternoon,0,2.232,0,0,0,0,0,1,1,0,32.15,6.46,0.34,53.93,1.97,27.35,8/6/2014,0,Present,Absent
Kelly,1295,SW,Anubis,Female,19.35,15.9,Kelly_6,2014-08-15T00:00:00Z,Morning,3,14.3,0,0.733,0,0,0,2,0,0,32.15,6.46,0.34,53.93,1.97,27.35,8/6/2014,0,Present,Absent
Kelly,1295,SW,Anubis,Female,19.35,15.9,Kelly_7,2014-08-16T00:00:00Z,Afternoon,3,8.75,0,0.133,0,0,0,3,2,3,32.15,6.46,0.34,53.93,1.97,27.35,8/6/2014,0,Present,Absent
Kelly,1295,SW,Anubis,Female,19.35,15.9,Kelly_8,2014-08-17T00:00:00Z,Morning,4,11.982,0,3.401,0,0,0,1,1,0,32.15,6.46,0.34,53.93,1.97,27.35,8/6/2014,0,Present,Absent
Kelly,1295,SW,Anubis,Female,19.35,15.9,Kelly_9,2014-08-23T00:00:00Z,Afternoon,7,9.284,1,9.533,2,6.083,0,0,0,0,32.15,6.46,0.34,53.93,1.97,27.35,8/6/2014,0,Present,Absent
Layla,4603,SW,Anubis,Female,11.08,18.8,Layla_1,2014-08-08T00:00:00Z,Afternoon,7,8.516,1,2.367,0,0,0,2,2,0,22.53,4.21,2.96,271.08,3.22,84.24,8/6/2014,0,Absent,Absent
Layla,4603,SW,Anubis,Female,11.08,18.8,Layla_2,2014-08-10T00:00:00Z,Afternoon,10,5.033,1,0.166,0,0,1,9,2,1,22.53,4.21,2.96,271.08,3.22,84.24,8/6/2014,0,Absent,Absent
Layla,4603,SW,Anubis,Female,11.08,18.8,Layla_3,2014-08-11T00:00:00Z,Morning,5,2.136,3,7.949,2,2.216,0,8,2,0,22.53,4.21,2.96,271.08,3.22,84.24,8/6/2014,0,Absent,Absent
Layla,4603,SW,Anubis,Female,11.08,18.8,Layla_4,2014-08-13T00:00:00Z,Afternoon,7,3.868,4,7.95,0,0,1,6,0,0,22.53,4.21,2.96,271.08,3.22,84.24,8/6/2014,0,Absent,Absent
Layla,4603,SW,Anubis,Female,11.08,18.8,Layla_5,2014-08-14T00:00:00Z,Afternoon,5,5.267,3,2.684,0,0,0,0,7,0,22.53,4.21,2.96,271.08,3.22,84.24,8/6/2014,0,Absent,Absent
Layla,4603,SW,Anubis,Female,11.08,18.8,Layla_6,2014-08-16T00:00:00Z,Morning,8,12.916,3,4.068,2,2.283,0,1,5,0,22.53,4.21,2.96,271.08,3.22,84.24,8/6/2014,0,Absent,Absent
Layla,4603,SW,Anubis,Female,11.08,18.8,Layla_7,2014-08-17T00:00:00Z,Afternoon,1,3.348,1,5.417,1,4.234,0,1,1,0,22.53,4.21,2.96,271.08,3.22,84.24,8/6/2014,0,Absent,Absent
Layla,4603,SW,Anubis,Female,11.08,18.8,Layla_8,2014-08-18T00:00:00Z,Afternoon,1,11.265,0,0.168,0,0,0,1,1,1,22.53,4.21,2.96,271.08,3.22,84.24,8/6/2014,0,Absent,Absent
Layla,4603,SW,Anubis,Female,11.08,18.8,Layla_9,2014-08-22T00:00:00Z,Afternoon,7,11.917,1,1.033,0,0,1,2,0,2,22.53,4.21,2.96,271.08,3.22,84.24,8/6/2014,0,Absent,Absent
Layla,4603,SW,Anubis,Female,11.08,18.8,Layla_10,2014-08-23T00:00:00Z,Morning,4,14.133,0,0.15,0,0,1,1,2,0,22.53,4.21,2.96,271.08,3.22,84.24,8/6/2014,0,Absent,Absent
Lucy,57-291,SW,Anubis,Female,17.6,15.9,Lucy_1,2014-08-10T00:00:00Z,Morning,3,12.551,1,1.633,0,0,0,1,2,0,27.47,3.23,5.37,17.7,0.38,46.46,8/6/2014,0,Present,Absent
Lucy,57-291,SW,Anubis,Female,17.6,15.9,Lucy_2,2014-08-11T00:00:00Z,Afternoon,7,13.333,1,2.233,0,0,0,0,0,0,27.47,3.23,5.37,17.7,0.38,46.46,8/6/2014,0,Present,Absent
Lucy,57-291,SW,Anubis,Female,17.6,15.9,Lucy_3,2014-08-13T00:00:00Z,Morning,5,15.186,1,0.651,0,0,1,0,4,0,27.47,3.23,5.37,17.7,0.38,46.46,8/6/2014,0,Present,Absent
Lucy,57-291,SW,Anubis,Female,17.6,15.9,Lucy_4,2014-08-14T00:00:00Z,Morning,7,9.066,1,0.533,0,0,0,0,4,0,27.47,3.23,5.37,17.7,0.38,46.46,8/6/2014,0,Present,Absent
Lucy,57-291,SW,Anubis,Female,17.6,15.9,Lucy_5,2014-08-15T00:00:00Z,Afternoon,2,6.767,3,8.85,2,6.083,0,0,3,0,27.47,3.23,5.37,17.7,0.38,46.46,8/6/2014,0,Present,Absent
Lucy,57-291,SW,Anubis,Female,17.6,15.9,Lucy_6,2014-08-16T00:00:00Z,Afternoon,7,4.534,1,0.883,0,0,0,0,3,0,27.47,3.23,5.37,17.7,0.38,46.46,8/6/2014,0,Present,Absent
Lucy,57-291,SW,Anubis,Female,17.6,15.9,Lucy_7,2014-08-17T00:00:00Z,Afternoon,2,0.5,2,17.666,2,15,0,4,1,0,27.47,3.23,5.37,17.7,0.38,46.46,8/6/2014,0,Present,Absent
Lucy,57-291,SW,Anubis,Female,17.6,15.9,Lucy_8,2014-08-18T00:00:00Z,Morning,8,8.967,2,8.701,0,0,0,2,1,2,27.47,3.23,5.37,17.7,0.38,46.46,8/6/2014,0,Present,Absent
Lucy,57-291,SW,Anubis,Female,17.6,15.9,Lucy_9,2014-08-23T00:00:00Z,Afternoon,6,5.982,2,7.8,2,7.001,0,0,2,0,27.47,3.23,5.37,17.7,0.38,46.46,8/6/2014,0,Present,Absent
Murine,207,SW,Anubis,Female,7.58,15.4,Murine_1,2014-08-08T00:00:00Z,Afternoon,2,9.916,1,0.134,0,0,0,1,2,0,27.69,3.23,4.55,18.67,0.36,51.72,8/6/2014,0,Absent,Absent
Murine,207,SW,Anubis,Female,7.58,15.4,Murine_2,2014-08-10T00:00:00Z,Afternoon,9,10.916,1,0.217,0,0,2,2,4,0,27.69,3.23,4.55,18.67,0.36,51.72,8/6/2014,0,Absent,Absent
Murine,207,SW,Anubis,Female,7.58,15.4,Murine_3,2014-08-11T00:00:00Z,Morning,12,8.965,1,0.067,0,0,1,3,0,0,27.69,3.23,4.55,18.67,0.36,51.72,8/6/2014,0,Absent,Absent
Murine,207,SW,Anubis,Female,7.58,15.4,Murine_4,2014-08-12T00:00:00Z,Morning,6,6.834,1,0.334,0,0,1,6,6,0,27.69,3.23,4.55,18.67,0.36,51.72,8/6/2014,0,Absent,Absent
Murine,207,SW,Anubis,Female,7.58,15.4,Murine_5,2014-08-13T00:00:00Z,Afternoon,3,13.066,1,2.917,0,0,0,1,4,0,27.69,3.23,4.55,18.67,0.36,51.72,8/6/2014,0,Absent,Absent
Murine,207,SW,Anubis,Female,7.58,15.4,Murine_6,2014-08-15T00:00:00Z,Morning,3,6.833,0,0,0,0,0,2,1,0,27.69,3.23,4.55,18.67,0.36,51.72,8/6/2014,0,Absent,Absent
Murine,207,SW,Anubis,Female,7.58,15.4,Murine_7,2014-08-16T00:00:00Z,Afternoon,11,4.816,3,4.116,1,0.183,0,4,6,0,27.69,3.23,4.55,18.67,0.36,51.72,8/6/2014,0,Absent,Absent
Murine,207,SW,Anubis,Female,7.58,15.4,Murine_8,2014-08-17T00:00:00Z,Morning,6,9.701,0,0,0,0,0,5,2,0,27.69,3.23,4.55,18.67,0.36,51.72,8/6/2014,0,Absent,Absent
Murine,207,SW,Anubis,Female,7.58,15.4,Murine_9,2014-08-18T00:00:00Z,Morning,7,2.501,2,0.216,0,0,3,7,2,0,27.69,3.23,4.55,18.67,0.36,51.72,8/6/2014,0,Absent,Absent
Saffo,7108,SW,Anubis,Female,6.13,12.3,Saffo_1,2014-08-09T00:00:00Z,Morning,10,10.85,0,0,0,0,0,0,1,0,34.52,3.23,4.55,19.07,1.38,13.86,8/6/2014,0,Absent,Absent
Saffo,7108,SW,Anubis,Female,6.13,12.3,Saffo_2,2014-08-10T00:00:00Z,Afternoon,4,10.999,0,1.033,0,0,0,2,2,0,34.52,3.23,4.55,19.07,1.38,13.86,8/6/2014,0,Absent,Absent
Saffo,7108,SW,Anubis,Female,6.13,12.3,Saffo_3,2014-08-11T00:00:00Z,Afternoon,18,14.515,3,2.95,0,0,2,3,3,0,34.52,3.23,4.55,19.07,1.38,13.86,8/6/2014,0,Absent,Absent
Saffo,7108,SW,Anubis,Female,6.13,12.3,Saffo_4,2014-08-13T00:00:00Z,Afternoon,9,5.135,3,2.349,0,0,0,32,0,0,34.52,3.23,4.55,19.07,1.38,13.86,8/6/2014,0,Absent,Absent
Saffo,7108,SW,Anubis,Female,6.13,12.3,Saffo_5,2014-08-15T00:00:00Z,Morning,5,8.45,1,2.167,0,0,0,3,4,0,34.52,3.23,4.55,19.07,1.38,13.86,8/6/2014,0,Absent,Absent
Saffo,7108,SW,Anubis,Female,6.13,12.3,Saffo_6,2014-08-16T00:00:00Z,Morning,11,6.234,2,2.884,0,0,2,2,5,0,34.52,3.23,4.55,19.07,1.38,13.86,8/6/2014,0,Absent,Absent
Saffo,7108,SW,Anubis,Female,6.13,12.3,Saffo_7,2014-08-17T00:00:00Z,Morning,13,12.419,1,0.683,0,0,0,2,7,0,34.52,3.23,4.55,19.07,1.38,13.86,8/6/2014,0,Absent,Absent
Saffo,7108,SW,Anubis,Female,6.13,12.3,Saffo_8,2014-08-22T00:00:00Z,Afternoon,7,7.432,1,1.183,0,0,0,0,1,0,34.52,3.23,4.55,19.07,1.38,13.86,8/6/2014,0,Absent,Absent
Saffo,7108,SW,Anubis,Female,6.13,12.3,Saffo_9,2014-08-23T00:00:00Z,Afternoon,8,8.134,0,0.317,0,0,0,0,5,0,34.52,3.23,4.55,19.07,1.38,13.86,8/6/2014,0,Absent,Absent
Sally,1697,SW,Anubis,Female,17.09,17.8,Sally_1,2014-08-08T00:00:00Z,Afternoon,15,4.416,7,2.767,0,0,4,3,3,0,29.18,3.23,4.55,77.1,2.41,31.94,8/6/2014,0,Absent,Absent
Sally,1697,SW,Anubis,Female,17.09,17.8,Sally_2,2014-08-10T00:00:00Z,Afternoon,4,4.884,1,0.35,0,0,1,7,2,1,29.18,3.23,4.55,77.1,2.41,31.94,8/6/2014,0,Absent,Absent
Sally,1697,SW,Anubis,Female,17.09,17.8,Sally_3,2014-08-11T00:00:00Z,Morning,6,13.151,1,1.916,0,0,0,5,7,0,29.18,3.23,4.55,77.1,2.41,31.94,8/6/2014,0,Absent,Absent
Sally,1697,SW,Anubis,Female,17.09,17.8,Sally_4,2014-08-12T00:00:00Z,Morning,1,2.45,1,2.016,0,0,0,4,2,0,29.18,3.23,4.55,77.1,2.41,31.94,8/6/2014,0,Absent,Absent
Sally,1697,SW,Anubis,Female,17.09,17.8,Sally_5,2014-08-13T00:00:00Z,Morning,16,12.866,2,1.367,0,0,0,5,0,0,29.18,3.23,4.55,77.1,2.41,31.94,8/6/2014,0,Absent,Absent
Sally,1697,SW,Anubis,Female,17.09,17.8,Sally_6,2014-08-14T00:00:00Z,Morning,9,8.087,3,1.865,0,0,2,0,5,0,29.18,3.23,4.55,77.1,2.41,31.94,8/6/2014,0,Absent,Absent
Sally,1697,SW,Anubis,Female,17.09,17.8,Sally_7,2014-08-16T00:00:00Z,Morning,8,4.231,2,5.018,1,0.9,0,0,0,0,29.18,3.23,4.55,77.1,2.41,31.94,8/6/2014,0,Absent,Absent
Sally,1697,SW,Anubis,Female,17.09,17.8,Sally_8,2014-08-17T00:00:00Z,Afternoon,4,8.3,0,6.134,0,0,2,0,5,0,29.18,3.23,4.55,77.1,2.41,31.94,8/6/2014,0,Absent,Absent
Sally,1697,SW,Anubis,Female,17.09,17.8,Sally_9,2014-08-23T00:00:00Z,Afternoon,3,5.866,1,0.799,0,0,0,1,0,0,29.18,3.23,4.55,77.1,2.41,31.94,8/6/2014,0,Absent,Absent
Shae,803,SW,Anubis,Female,11.54,22,Shae_1,2014-08-10T00:00:00Z,Morning,4,13.017,3,1.968,0,0,0,0,2,0,23.89,3.23,4.55,31,1.66,18.69,8/6/2014,0,Present,Absent
Shae,803,SW,Anubis,Female,11.54,22,Shae_2,2014-08-11T00:00:00Z,Afternoon,3,4.134,2,13.232,1,4.567,0,1,2,1,23.89,3.23,4.55,31,1.66,18.69,8/6/2014,0,Present,Absent
Shae,803,SW,Anubis,Female,11.54,22,Shae_3,2014-08-13T00:00:00Z,Afternoon,6,7.2,3,4.649,0,0,0,2,1,0,23.89,3.23,4.55,31,1.66,18.69,8/6/2014,0,Present,Absent
